VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         159,               -32,      -4.113383162,      -4.630822605,      -21.74631731,      -22.07107986,       -15.3897541,               -32,       2.037042477,      0.5227545075,       5.943024563,       1.708765108
          0,           0,         160,               -32,      -4.114140366,      -4.631579809,      -21.74568266,      -22.07198866,      -15.39394137,               -32,       2.034081579,      0.5203117475,        5.93769168,       1.711297673
          0,           0,         161,               -32,      -4.114892389,      -4.632331832,      -21.74505487,      -22.07285575,      -15.39812569,               -32,       2.031139087,      0.5178824818,       5.932377513,       1.713822573
          0,           0,         162,               -32,      -4.115639214,      -4.633078657,      -21.74443369,      -22.07368226,      -15.40230696,               -32,       2.028214796,       0.515466576,       5.927082169,       1.716339815
          0,           0,         163,               -32,      -4.116380811,      -4.633820254,      -21.74381886,      -22.07446926,      -15.40648507,               -32,       2.025308506,      0.5130638998,       5.921805752,       1.718849409
          0,           0,         164,               -32,      -4.117117146,      -4.634556589,      -21.74321016,      -22.07521781,      -15.41065985,               -32,       2.022420019,      0.5106743238,       5.916548365,       1.721351364
          0,           0,         165,               -32,      -4.117848188,       -4.63528763,      -21.74260735,      -22.07592894,       -15.4148311,               -32,       2.019549142,      0.5082977214,       5.911310109,        1.72384569
          0,           0,         166,               -32,      -4.118573908,      -4.636013351,       -21.7420102,      -22.07660366,      -15.41899859,               -32,       2.016695682,      0.5059339684,       5.906091081,       1.726332396
          0,           0,         167,               -32,      -4.119294273,      -4.636733716,       -21.7414185,      -22.07724295,      -15.42316206,               -32,       2.013859453,      0.5035829406,       5.900891378,       1.728811492
          0,           0,         168,               -32,      -4.120009252,      -4.637448695,      -21.74083204,      -22.07784775,      -15.42732124,               -32,       2.011040268,      0.5012445143,       5.895711093,       1.731282986
          0,           0,         169,               -32,      -4.120718822,      -4.638158265,      -21.74025061,        -22.078419,      -15.43147581,               -32,       2.008237947,      0.4989185698,       5.890550319,       1.733746888
          0,           0,         170,               -32,      -4.121422949,      -4.638862392,      -21.73967401,      -22.07895759,      -15.43562545,               -32,       2.005452308,      0.4966049887,       5.885409144,       1.736203209
          0,           0,         171,               -32,      -4.122121599,      -4.639561042,      -21.73910207,      -22.07946441,       -15.4397698,               -32,       2.002683176,      0.4943036539,       5.880287657,       1.738651957
          0,           0,         172,               -32,      -4.122814747,       -4.64025419,      -21.73853458,      -22.07994032,      -15.44390852,               -32,       1.999930376,        0.49201445,       5.875185943,       1.741093143
          0,           0,         173,               -32,      -4.123502365,      -4.640941808,      -21.73797137,      -22.08038616,       -15.4480412,               -32,       1.997193738,      0.4897372629,       5.870104084,       1.743526777
          0,           0,         174,               -32,       -4.12418442,      -4.641623863,      -21.73741226,      -22.08080272,      -15.45216747,               -32,       1.994473093,      0.4874719794,       5.865042163,       1.745952868
          0,           0,         175,               -32,      -4.124860898,      -4.642300341,      -21.73685711,      -22.08119081,      -15.45628691,               -32,       1.991768273,       0.485218487,       5.860000257,       1.748371427
          0,           0,         176,               -32,      -4.125532207,      -4.642971649,      -21.73630573,       -22.0815512,       -15.4603991,               -32,        1.98907911,      0.4829765967,       5.854978444,       1.750782463
          0,           0,         177,               -32,      -4.126198762,      -4.643638204,      -21.73575798,      -22.08188464,      -15.46450363,               -32,       1.986405439,      0.4807461468,       5.849976798,       1.753185988
          0,           0,         178,               -32,      -4.126860759,      -4.644300202,       -21.7352137,      -22.08219186,      -15.46860004,               -32,         1.9837471,      0.4785270285,       5.844995391,       1.755582011
          0,           0,         179,               -32,      -4.127518381,      -4.644957824,      -21.73467276,      -22.08247357,      -15.47268791,               -32,       1.981103938,      0.4763191347,       5.840034295,       1.757970544
          0,           0,         180,               -32,      -4.128171789,      -4.645611232,      -21.73413502,      -22.08273046,       -15.4767668,               -32,       1.978475798,      0.4741223596,       5.835093577,       1.760351596
          0,           0,         181,               -32,      -4.128821142,      -4.646260585,      -21.73360033,      -22.08296322,      -15.48083625,               -32,       1.975862529,      0.4719365994,       5.830173304,       1.762725178
