VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,   "rms[Rho_7]"   ,   "rms[Rho_8]"   ,   "rms[Rho_9]"   ,   "rms[Rho_10]"  ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,     "rms[nu]"    
          0,           0,          98,      -25.75124968,      -4.739102556,      -5.256542241,      -14.10227871,      -14.41110997,      -10.93722586,      -17.18022405,      -25.40671009,      -15.83814173,      -16.14089257,      -19.75161198,     -0.3743935674,      -1.252456266,       3.286678386,      0.1980421083,     -0.1609650559
          0,           0,          99,      -25.72991378,      -4.739776902,      -5.257216589,      -14.09307215,      -14.40183012,      -10.93232325,      -17.17944053,      -24.81464085,      -15.83735825,      -16.13998061,      -19.75110379,     -0.3749777017,      -1.252992808,       3.285752468,      0.1980857194,     -0.1618861108
          0,           0,         100,      -25.70877437,      -4.740447251,      -5.257886942,      -14.08395413,      -14.39263931,       -10.9274656,      -17.18149309,      -23.73766872,      -15.83941096,      -16.14152522,       -19.7532458,     -0.3755604573,       -1.25353214,       3.284828077,      0.1981290568,     -0.1628066768
          0,           0,         101,       -25.6878277,      -4.741113656,      -5.258553349,      -14.07492291,      -14.38353467,      -10.92265204,      -17.18181758,      -23.45835662,      -15.83973552,      -16.14157609,      -19.75376943,     -0.3761418483,      -1.254074187,       3.283905204,      0.1981721256,     -0.1637267608
          0,           0,         102,      -25.66707011,      -4.741776166,      -5.259215862,      -14.06597682,      -14.37451497,      -10.91788176,      -17.18208886,      -23.40579175,      -15.84000689,      -16.14157825,       -19.7542408,     -0.3767218883,      -1.254618878,       3.282983835,      0.1982149309,     -0.1646463697
          0,           0,         103,      -25.64649806,       -4.74243483,      -5.259874529,      -14.05711425,      -14.36557861,      -10.91315394,      -17.18235755,      -23.36316515,      -15.84027566,       -16.1415784,      -19.75470728,     -0.3773005906,      -1.255166143,       3.282063962,      0.1982574776,     -0.1655655098
          0,           0,         104,      -25.62610811,      -4.743089698,        -5.2605294,      -14.04833361,      -14.35672401,      -10.90846781,      -17.18262505,      -23.31710327,      -15.84054323,      -16.14157842,       -19.7551702,     -0.3778779682,      -1.255715912,       3.281145572,      0.1982997705,     -0.1664841873
          0,           0,         105,       -25.6058969,      -4.743740816,       -5.26118052,      -14.03963338,      -14.34794965,       -10.9038226,      -17.18289134,      -23.27804503,      -15.84080961,      -16.14157843,       -19.7556296,     -0.3784540339,       -1.25626812,       3.280228656,      0.1983418145,      -0.167402408
          0,           0,         106,      -25.58586119,       -4.74438823,      -5.261827937,      -14.03101207,      -14.33925406,      -10.89921758,      -17.18315643,      -23.20370281,      -15.84107477,      -16.14157843,      -19.75608548,        -0.3790288,      -1.256822702,       3.279313204,      0.1983836143,     -0.1683201776
          0,           0,         107,      -25.56599781,      -4.745031986,      -5.262471696,      -14.02246822,      -14.33063579,      -10.89465202,       -17.1834203,      -23.17941703,      -15.84133872,      -16.14157843,      -19.75653788,     -0.3796022787,      -1.257379596,       3.278399206,      0.1984251746,     -0.1692375016
          0,           0,         108,      -25.54630368,      -4.745672128,      -5.263111841,      -14.01400045,      -14.32209343,      -10.89012523,      -17.18368297,       -23.1479717,      -15.84160147,      -16.14157844,      -19.75698684,     -0.3801744818,      -1.257938739,       3.277486652,         0.1984665,      -0.170154385
          0,           0,         109,      -25.52677582,        -4.7463087,      -5.263748416,      -14.00560737,      -14.31362564,      -10.88563653,      -17.18394445,      -23.14299018,      -15.84186304,      -16.14157844,      -19.75743241,     -0.3807454209,      -1.258500074,       3.276575533,      0.1985075951,     -0.1710708329
          0,           0,         110,      -25.50741131,      -4.746941745,      -5.264381464,      -13.99728766,      -14.30523107,      -10.88118525,      -17.18420475,      -23.12893713,      -15.84212342,      -16.14157844,      -19.75787461,     -0.3813151073,      -1.259063541,        3.27566584,      0.1985484644,     -0.1719868499
          0,           0,         111,      -25.48820732,      -4.747571305,      -5.265011026,      -13.98904001,      -14.29690845,      -10.87677076,      -17.18446388,      -23.12014334,      -15.84238263,      -16.14157844,      -19.75831349,     -0.3818835521,      -1.259629085,       3.274757564,      0.1985891124,     -0.1729024405
          0,           0,         112,      -25.46916109,       -4.74819742,      -5.265637145,      -13.98086318,      -14.28865651,      -10.87239241,      -17.18472186,      -23.11604245,      -15.84264068,      -16.14157845,      -19.75874908,     -0.3824507661,       -1.26019665,       3.273850697,      0.1986295435,     -0.1738176091
          0,           0,         113,      -25.45026994,      -4.748820132,      -5.266259859,      -13.97275593,      -14.28047403,       -10.8680496,      -17.18497868,        -23.115895,      -15.84289758,      -16.14157845,      -19.75918143,     -0.3830167599,      -1.260766183,       3.272945229,      0.1986697621,     -0.1747323599
          0,           0,         114,      -25.43153125,      -4.749439479,      -5.266879209,      -13.96471706,      -14.27235983,      -10.86374174,      -17.18523437,      -23.10347806,      -15.84315335,      -16.14157845,      -19.75961056,     -0.3835815439,      -1.261337632,       3.272041152,      0.1987097724,     -0.1756466966
          0,           0,         115,      -25.41294246,      -4.750055501,      -5.267495234,      -13.95674542,      -14.26431273,      -10.85946824,      -17.18548892,      -23.09954312,      -15.84340799,      -16.14157845,      -19.76003653,     -0.3841451282,      -1.261910945,       3.271138459,      0.1987495789,     -0.1765606231
          0,           0,         116,      -25.39450111,      -4.750668237,      -5.268107973,      -13.94883986,       -14.2563316,      -10.85522854,      -17.18574236,      -23.09579727,      -15.84366151,      -16.14157845,      -19.76045936,     -0.3847075228,      -1.262486074,       3.270237141,      0.1987891857,     -0.1774741429
          0,           0,         117,      -25.37620476,      -4.751277722,      -5.268717461,      -13.94099929,      -14.24841536,      -10.85102209,       -17.1859947,      -23.09600936,      -15.84391392,      -16.14157845,      -19.76087909,     -0.3852687374,      -1.263062969,        3.26933719,      0.1988285971,     -0.1783872594
          0,           0,         118,      -25.35805106,      -4.751883995,      -5.269323737,      -13.93322262,      -14.24056291,      -10.84684834,      -17.18624593,      -23.09622033,      -15.84416523,      -16.14157845,      -19.76129576,     -0.3858287816,      -1.263641583,       3.268438599,      0.1988678172,     -0.1792999759
          0,           0,         119,      -25.34003771,      -4.752487092,      -5.269926837,      -13.92550879,      -14.23277321,      -10.84270677,      -17.18649608,      -23.09629554,      -15.84441546,      -16.14157846,      -19.76170941,     -0.3863876646,       -1.26422187,        3.26754136,      0.1989068503,     -0.1802122954
          0,           0,         120,      -25.32216246,      -4.753087048,      -5.270526795,       -13.9178568,      -14.22504525,      -10.83859688,      -17.18674514,      -23.09245122,      -15.84466461,      -16.14157846,      -19.76212006,     -0.3869453956,      -1.264803785,       3.266645465,      0.1989457003,     -0.1811242208
          0,           0,         121,      -25.30442312,      -4.753683897,      -5.271123648,      -13.91026563,      -14.21737802,      -10.83451815,      -17.18699314,      -23.08851579,      -15.84491269,      -16.14157846,      -19.76252775,     -0.3875019836,      -1.265387284,       3.265750909,      0.1989843715,     -0.1820357549
          0,           0,         122,      -25.28681757,      -4.754277675,      -5.271717429,      -13.90273432,       -14.2097705,      -10.83047011,      -17.18678782,      -23.08105741,      -15.84470742,      -16.14119656,      -19.76250157,     -0.3880574374,      -1.265972324,       3.264857682,      0.1990228679,     -0.1829469003
          0,           0,         123,       -25.2693437,      -4.754868416,      -5.272308172,       -13.8952619,      -14.20222188,      -10.82645227,      -17.18747682,      -23.07745039,      -15.84539652,      -16.14156976,      -19.76332569,     -0.3886117655,      -1.266558862,        3.26396578,      0.1990611935,     -0.1838576595
          0,           0,         124,      -25.25199949,      -4.755456151,       -5.27289591,      -13.88784746,      -14.19473111,      -10.82246418,       -17.1877307,      -23.07403838,      -15.84565048,      -16.14157826,      -19.76373332,     -0.3891649765,      -1.267146859,       3.263075193,      0.1990993523,     -0.1847680347
          0,           0,         125,      -25.23478295,      -4.756040914,      -5.273480676,      -13.88049008,      -14.18729732,      -10.81850538,      -17.18797457,      -23.07423726,      -15.84589443,      -16.14157846,      -19.76412957,     -0.3897170786,      -1.267736274,       3.262185917,      0.1991373483,     -0.1856780281
          0,           0,         126,      -25.21769214,      -4.756622737,      -5.274062502,      -13.87318888,      -14.17991962,      -10.81457542,      -17.18821734,      -23.07443566,      -15.84613729,      -16.14157846,      -19.76452297,     -0.3902680799,      -1.268327067,       3.261297944,      0.1991751856,     -0.1865876419
          0,           0,         127,      -25.20072516,      -4.757201652,       -5.27464142,      -13.86594299,      -14.17259716,      -10.81067387,      -17.18845913,      -23.07463363,      -15.84637915,      -16.14157846,      -19.76491363,     -0.3908179885,        -1.2689192,       3.260411268,       0.199212868,     -0.1874968779
          0,           0,         128,      -25.18388017,      -4.757777688,      -5.275217459,      -13.85875157,      -14.16532908,      -10.80680031,      -17.18869991,      -23.07483122,      -15.84662001,      -16.14157847,      -19.76530157,      -0.391366812,      -1.269512636,       3.259525883,      0.1992503995,      -0.188405738
          0,           0,         129,      -25.16715535,      -4.758350878,      -5.275790652,      -13.85161379,      -14.15811458,      -10.80295432,       -17.1889397,      -23.07486504,      -15.84685988,      -16.14157847,      -19.76568682,     -0.3919145583,      -1.270107339,       3.258641782,      0.1992877839,     -0.1893142239
          0,           0,         130,      -25.15054894,       -4.75892125,      -5.276361027,      -13.84452886,      -14.15095284,      -10.79913551,      -17.18917851,       -23.0713071,      -15.84709877,      -16.14157847,      -19.76606941,     -0.3924612347,      -1.270703271,       3.257758959,      0.1993250253,      -0.190222337
